filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
breaststroke_frame_63.jpg,145573,"{}",11,2,"{""name"":""point"",""cx"":221,""cy"":471}","{""joint"":""Lelbow""}"
breaststroke_frame_63.jpg,145573,"{}",11,3,"{""name"":""point"",""cx"":247,""cy"":475}","{""joint"":""Relbow""}"
breaststroke_frame_63.jpg,145573,"{}",11,4,"{""name"":""point"",""cx"":231,""cy"":488}","{""joint"":""head""}"
breaststroke_frame_63.jpg,145573,"{}",11,5,"{""name"":""point"",""cx"":213,""cy"":495}","{""joint"":""Lshoulder""}"
breaststroke_frame_63.jpg,145573,"{}",11,6,"{""name"":""point"",""cx"":246,""cy"":496}","{""joint"":""Rshoulder""}"
breaststroke_frame_63.jpg,145573,"{}",11,7,"{""name"":""point"",""cx"":206,""cy"":579}","{""joint"":""Lhip""}"
breaststroke_frame_63.jpg,145573,"{}",11,8,"{""name"":""point"",""cx"":237,""cy"":581}","{""joint"":""Rhip""}"
breaststroke_frame_63.jpg,145573,"{}",11,9,"{""name"":""point"",""cx"":162,""cy"":610}","{""joint"":""Lfoot""}"
breaststroke_frame_63.jpg,145573,"{}",11,10,"{""name"":""point"",""cx"":267,""cy"":611}","{""joint"":""Rfoot""}"
breaststroke_frame_64.jpg,142321,"{}",11,0,"{""name"":""point"",""cx"":234,""cy"":440}","{""joint"":undefined}"
breaststroke_frame_64.jpg,142321,"{}",11,1,"{""name"":""point"",""cx"":241,""cy"":441}","{""joint"":""Rhand""}"
breaststroke_frame_64.jpg,142321,"{}",11,2,"{""name"":""point"",""cx"":219,""cy"":469}","{""joint"":""Lelbow""}"
breaststroke_frame_64.jpg,142321,"{}",11,3,"{""name"":""point"",""cx"":248,""cy"":473}","{""joint"":""Relbow""}"
breaststroke_frame_64.jpg,142321,"{}",11,4,"{""name"":""point"",""cx"":231,""cy"":486}","{""joint"":""head""}"
breaststroke_frame_64.jpg,142321,"{}",11,5,"{""name"":""point"",""cx"":213,""cy"":495}","{""joint"":""Lshoulder""}"
breaststroke_frame_64.jpg,142321,"{}",11,6,"{""name"":""point"",""cx"":246,""cy"":496}","{""joint"":""Rshoulder""}"
breaststroke_frame_64.jpg,142321,"{}",11,7,"{""name"":""point"",""cx"":207,""cy"":570}","{""joint"":""Lhip""}"
breaststroke_frame_64.jpg,142321,"{}",11,8,"{""name"":""point"",""cx"":237,""cy"":573}","{""joint"":""Rhip""}"
breaststroke_frame_64.jpg,142321,"{}",11,9,"{""name"":""point"",""cx"":156,""cy"":622}","{""joint"":""Lfoot""}"
breaststroke_frame_64.jpg,142321,"{}",11,10,"{""name"":""point"",""cx"":277,""cy"":625}","{""joint"":""Rfoot""}"
breaststroke_frame_65.jpg,145301,"{}",12,0,"{""name"":""point"",""cx"":233,""cy"":437}","{""joint"":undefined}"
breaststroke_frame_65.jpg,145301,"{}",12,1,"{""name"":""point"",""cx"":244,""cy"":436}","{""joint"":""Rhand""}"
breaststroke_frame_65.jpg,145301,"{}",12,2,"{""name"":""point"",""cx"":219,""cy"":466}","{""joint"":""Lelbow""}"
breaststroke_frame_65.jpg,145301,"{}",12,3,"{""name"":""point"",""cx"":250,""cy"":469}","{""joint"":""Relbow""}"
breaststroke_frame_65.jpg,145301,"{}",12,4,"{""name"":""point"",""cx"":231,""cy"":482}","{""joint"":""head""}"
breaststroke_frame_65.jpg,145301,"{}",12,5,"{""name"":""point"",""cx"":213,""cy"":495}","{""joint"":""Lshoulder""}"
breaststroke_frame_65.jpg,145301,"{}",12,6,"{""name"":""point"",""cx"":246,""cy"":496}","{""joint"":""Rshoulder""}"
breaststroke_frame_65.jpg,145301,"{}",12,7,"{""name"":""point"",""cx"":207,""cy"":563}","{""joint"":""Lhip""}"
breaststroke_frame_65.jpg,145301,"{}",12,8,"{""name"":""point"",""cx"":236,""cy"":565}","{""joint"":""Rhip""}"
breaststroke_frame_65.jpg,145301,"{}",12,9,"{""name"":""point"",""cx"":159,""cy"":637}","{""joint"":""Lfoot""}"
breaststroke_frame_65.jpg,145301,"{}",12,10,"{""name"":""point"",""cx"":283,""cy"":637}","{""joint"":""Rfoot""}"
breaststroke_frame_65.jpg,145301,"{}",12,11,"{""name"":""point"",""cx"":192,""cy"":634}","{""joint"":""Lknee""}"
breaststroke_frame_66.jpg,143613,"{}",11,0,"{""name"":""point"",""cx"":232,""cy"":431}","{""joint"":undefined}"
breaststroke_frame_66.jpg,143613,"{}",11,1,"{""name"":""point"",""cx"":244,""cy"":431}","{""joint"":""Rhand""}"
breaststroke_frame_66.jpg,143613,"{}",11,2,"{""name"":""point"",""cx"":220,""cy"":457}","{""joint"":""Lelbow""}"
breaststroke_frame_66.jpg,143613,"{}",11,3,"{""name"":""point"",""cx"":250,""cy"":459}","{""joint"":""Relbow""}"
breaststroke_frame_66.jpg,143613,"{}",11,4,"{""name"":""point"",""cx"":233,""cy"":479}","{""joint"":""head""}"
breaststroke_frame_66.jpg,143613,"{}",11,5,"{""name"":""point"",""cx"":213,""cy"":485}","{""joint"":""Lshoulder""}"
breaststroke_frame_66.jpg,143613,"{}",11,6,"{""name"":""point"",""cx"":247,""cy"":487}","{""joint"":""Rshoulder""}"
breaststroke_frame_66.jpg,143613,"{}",11,7,"{""name"":""point"",""cx"":209,""cy"":555}","{""joint"":""Lhip""}"
breaststroke_frame_66.jpg,143613,"{}",11,8,"{""name"":""point"",""cx"":236,""cy"":558}","{""joint"":""Rhip""}"
breaststroke_frame_66.jpg,143613,"{}",11,9,"{""name"":""point"",""cx"":195,""cy"":620}","{""joint"":""Lknee""}"
breaststroke_frame_66.jpg,143613,"{}",11,10,"{""name"":""point"",""cx"":243,""cy"":625}","{""joint"":""Rknee""}"
breaststroke_frame_67.jpg,155216,"{}",11,0,"{""name"":""point"",""cx"":232,""cy"":424}","{""joint"":undefined}"
breaststroke_frame_67.jpg,155216,"{}",11,1,"{""name"":""point"",""cx"":246,""cy"":423}","{""joint"":""Rhand""}"
breaststroke_frame_67.jpg,155216,"{}",11,2,"{""name"":""point"",""cx"":220,""cy"":449}","{""joint"":""Lelbow""}"
breaststroke_frame_67.jpg,155216,"{}",11,3,"{""name"":""point"",""cx"":251,""cy"":452}","{""joint"":""Relbow""}"
breaststroke_frame_67.jpg,155216,"{}",11,4,"{""name"":""point"",""cx"":233,""cy"":472}","{""joint"":""head""}"
breaststroke_frame_67.jpg,155216,"{}",11,5,"{""name"":""point"",""cx"":213,""cy"":482}","{""joint"":""Lshoulder""}"
breaststroke_frame_67.jpg,155216,"{}",11,6,"{""name"":""point"",""cx"":249,""cy"":481}","{""joint"":""Rshoulder""}"
breaststroke_frame_67.jpg,155216,"{}",11,7,"{""name"":""point"",""cx"":210,""cy"":547}","{""joint"":""Lhip""}"
breaststroke_frame_67.jpg,155216,"{}",11,8,"{""name"":""point"",""cx"":237,""cy"":549}","{""joint"":""Rhip""}"
breaststroke_frame_67.jpg,155216,"{}",11,9,"{""name"":""point"",""cx"":196,""cy"":610}","{""joint"":""Lknee""}"
breaststroke_frame_67.jpg,155216,"{}",11,10,"{""name"":""point"",""cx"":243,""cy"":613}","{""joint"":""Rknee""}"
breaststroke_frame_68.jpg,148039,"{}",11,0,"{""name"":""point"",""cx"":230,""cy"":416}","{""joint"":undefined}"
breaststroke_frame_68.jpg,148039,"{}",11,1,"{""name"":""point"",""cx"":248,""cy"":416}","{""joint"":""Rhand""}"
breaststroke_frame_68.jpg,148039,"{}",11,2,"{""name"":""point"",""cx"":218,""cy"":445}","{""joint"":""Lelbow""}"
breaststroke_frame_68.jpg,148039,"{}",11,3,"{""name"":""point"",""cx"":253,""cy"":446}","{""joint"":""Relbow""}"
breaststroke_frame_68.jpg,148039,"{}",11,4,"{""name"":""point"",""cx"":234,""cy"":464}","{""joint"":""head""}"
breaststroke_frame_68.jpg,148039,"{}",11,5,"{""name"":""point"",""cx"":214,""cy"":476}","{""joint"":""Lshoulder""}"
breaststroke_frame_68.jpg,148039,"{}",11,6,"{""name"":""point"",""cx"":250,""cy"":477}","{""joint"":""Rshoulder""}"
breaststroke_frame_68.jpg,148039,"{}",11,7,"{""name"":""point"",""cx"":211,""cy"":539}","{""joint"":""Lhip""}"
breaststroke_frame_68.jpg,148039,"{}",11,8,"{""name"":""point"",""cx"":237,""cy"":542}","{""joint"":""Rhip""}"
breaststroke_frame_68.jpg,148039,"{}",11,9,"{""name"":""point"",""cx"":199,""cy"":599}","{""joint"":""Lknee""}"
breaststroke_frame_68.jpg,148039,"{}",11,10,"{""name"":""point"",""cx"":240,""cy"":602}","{""joint"":""Rknee""}"
breaststroke_frame_69.jpg,151738,"{}",11,0,"{""name"":""point"",""cx"":230,""cy"":409}","{""joint"":undefined}"
breaststroke_frame_69.jpg,151738,"{}",11,1,"{""name"":""point"",""cx"":249,""cy"":409}","{""joint"":""Rhand""}"
breaststroke_frame_69.jpg,151738,"{}",11,2,"{""name"":""point"",""cx"":216,""cy"":443}","{""joint"":""Lelbow""}"
breaststroke_frame_69.jpg,151738,"{}",11,3,"{""name"":""point"",""cx"":255,""cy"":440}","{""joint"":""Relbow""}"
breaststroke_frame_69.jpg,151738,"{}",11,4,"{""name"":""point"",""cx"":234,""cy"":459}","{""joint"":""head""}"
breaststroke_frame_69.jpg,151738,"{}",11,5,"{""name"":""point"",""cx"":214,""cy"":470}","{""joint"":""Lshoulder""}"
breaststroke_frame_69.jpg,151738,"{}",11,6,"{""name"":""point"",""cx"":251,""cy"":470}","{""joint"":""Rshoulder""}"
breaststroke_frame_69.jpg,151738,"{}",11,7,"{""name"":""point"",""cx"":211,""cy"":533}","{""joint"":""Lhip""}"
breaststroke_frame_69.jpg,151738,"{}",11,8,"{""name"":""point"",""cx"":238,""cy"":535}","{""joint"":""Rhip""}"
breaststroke_frame_69.jpg,151738,"{}",11,9,"{""name"":""point"",""cx"":206,""cy"":587}","{""joint"":""Lknee""}"
breaststroke_frame_69.jpg,151738,"{}",11,10,"{""name"":""point"",""cx"":235,""cy"":589}","{""joint"":""Rknee""}"
breaststroke_frame_70.jpg,149732,"{}",11,0,"{""name"":""point"",""cx"":230,""cy"":402}","{""joint"":undefined}"
breaststroke_frame_70.jpg,149732,"{}",11,1,"{""name"":""point"",""cx"":250,""cy"":402}","{""joint"":""Rhand""}"
breaststroke_frame_70.jpg,149732,"{}",11,2,"{""name"":""point"",""cx"":217,""cy"":435}","{""joint"":""Lelbow""}"
breaststroke_frame_70.jpg,149732,"{}",11,3,"{""name"":""point"",""cx"":256,""cy"":437}","{""joint"":""Relbow""}"
breaststroke_frame_70.jpg,149732,"{}",11,4,"{""name"":""point"",""cx"":234,""cy"":452}","{""joint"":""head""}"
breaststroke_frame_70.jpg,149732,"{}",11,5,"{""name"":""point"",""cx"":214,""cy"":464}","{""joint"":""Lshoulder""}"
breaststroke_frame_70.jpg,149732,"{}",11,6,"{""name"":""point"",""cx"":252,""cy"":464}","{""joint"":""Rshoulder""}"
breaststroke_frame_70.jpg,149732,"{}",11,7,"{""name"":""point"",""cx"":211,""cy"":527}","{""joint"":""Lhip""}"
breaststroke_frame_70.jpg,149732,"{}",11,8,"{""name"":""point"",""cx"":239,""cy"":528}","{""joint"":""Rhip""}"
breaststroke_frame_70.jpg,149732,"{}",11,9,"{""name"":""point"",""cx"":209,""cy"":581}","{""joint"":""Lknee""}"
breaststroke_frame_70.jpg,149732,"{}",11,10,"{""name"":""point"",""cx"":232,""cy"":583}","{""joint"":""Rknee""}"
breaststroke_frame_71.jpg,155584,"{}",11,0,"{""name"":""point"",""cx"":230,""cy"":395}","{""joint"":undefined}"
breaststroke_frame_71.jpg,155584,"{}",11,1,"{""name"":""point"",""cx"":251,""cy"":395}","{""joint"":""Rhand""}"
breaststroke_frame_71.jpg,155584,"{}",11,2,"{""name"":""point"",""cx"":218,""cy"":425}","{""joint"":""Lelbow""}"
breaststroke_frame_71.jpg,155584,"{}",11,3,"{""name"":""point"",""cx"":257,""cy"":429}","{""joint"":""Relbow""}"
breaststroke_frame_71.jpg,155584,"{}",11,4,"{""name"":""point"",""cx"":233,""cy"":447}","{""joint"":""head""}"
breaststroke_frame_71.jpg,155584,"{}",11,5,"{""name"":""point"",""cx"":215,""cy"":455}","{""joint"":""Lshoulder""}"
breaststroke_frame_71.jpg,155584,"{}",11,6,"{""name"":""point"",""cx"":253,""cy"":456}","{""joint"":""Rshoulder""}"
breaststroke_frame_71.jpg,155584,"{}",11,7,"{""name"":""point"",""cx"":211,""cy"":520}","{""joint"":""Lhip""}"
breaststroke_frame_71.jpg,155584,"{}",11,8,"{""name"":""point"",""cx"":240,""cy"":522}","{""joint"":""Rhip""}"
breaststroke_frame_71.jpg,155584,"{}",11,9,"{""name"":""point"",""cx"":211,""cy"":572}","{""joint"":""Lknee""}"
breaststroke_frame_71.jpg,155584,"{}",11,10,"{""name"":""point"",""cx"":231,""cy"":574}","{""joint"":""Rknee""}"
breaststroke_frame_72.jpg,151129,"{}",11,0,"{""name"":""point"",""cx"":232,""cy"":387}","{""joint"":undefined}"
breaststroke_frame_72.jpg,151129,"{}",11,1,"{""name"":""point"",""cx"":251,""cy"":388}","{""joint"":""Rhand""}"
breaststroke_frame_72.jpg,151129,"{}",11,2,"{""name"":""point"",""cx"":219,""cy"":421}","{""joint"":""Lelbow""}"
breaststroke_frame_72.jpg,151129,"{}",11,3,"{""name"":""point"",""cx"":258,""cy"":423}","{""joint"":""Relbow""}"
breaststroke_frame_72.jpg,151129,"{}",11,4,"{""name"":""point"",""cx"":235,""cy"":438}","{""joint"":""head""}"
breaststroke_frame_72.jpg,151129,"{}",11,5,"{""name"":""point"",""cx"":215,""cy"":451}","{""joint"":""Lshoulder""}"
breaststroke_frame_72.jpg,151129,"{}",11,6,"{""name"":""point"",""cx"":253,""cy"":449}","{""joint"":""Rshoulder""}"
breaststroke_frame_72.jpg,151129,"{}",11,7,"{""name"":""point"",""cx"":212,""cy"":514}","{""joint"":""Lhip""}"
breaststroke_frame_72.jpg,151129,"{}",11,8,"{""name"":""point"",""cx"":240,""cy"":517}","{""joint"":""Rhip""}"
breaststroke_frame_72.jpg,151129,"{}",11,9,"{""name"":""point"",""cx"":212,""cy"":562}","{""joint"":""Lknee""}"
breaststroke_frame_72.jpg,151129,"{}",11,10,"{""name"":""point"",""cx"":230,""cy"":564}","{""joint"":""Rknee""}"
breaststroke_frame_73.jpg,155671,"{}",12,0,"{""name"":""point"",""cx"":234,""cy"":380}","{""joint"":undefined}"
breaststroke_frame_73.jpg,155671,"{}",12,1,"{""name"":""point"",""cx"":250,""cy"":380}","{""joint"":""Rhand""}"
breaststroke_frame_73.jpg,155671,"{}",12,2,"{""name"":""point"",""cx"":220,""cy"":415}","{""joint"":""Lelbow""}"
breaststroke_frame_73.jpg,155671,"{}",12,3,"{""name"":""point"",""cx"":259,""cy"":417}","{""joint"":""Relbow""}"
breaststroke_frame_73.jpg,155671,"{}",12,4,"{""name"":""point"",""cx"":237,""cy"":431}","{""joint"":""head""}"
breaststroke_frame_73.jpg,155671,"{}",12,5,"{""name"":""point"",""cx"":215,""cy"":442}","{""joint"":""Lshoulder""}"
breaststroke_frame_73.jpg,155671,"{}",12,6,"{""name"":""point"",""cx"":254,""cy"":443}","{""joint"":""Rshoulder""}"
breaststroke_frame_73.jpg,155671,"{}",12,7,"{""name"":""point"",""cx"":211,""cy"":507}","{""joint"":""Lhip""}"
breaststroke_frame_73.jpg,155671,"{}",12,8,"{""name"":""point"",""cx"":242,""cy"":510}","{""joint"":""Rhip""}"
breaststroke_frame_73.jpg,155671,"{}",12,9,"{""name"":""point"",""cx"":213,""cy"":555}","{""joint"":""Lknee""}"
breaststroke_frame_73.jpg,155671,"{}",12,10,"{""name"":""point"",""cx"":230,""cy"":558}","{""joint"":""Rknee""}"
breaststroke_frame_73.jpg,155671,"{}",12,11,"{""name"":""point"",""cx"":214,""cy"":639}","{""joint"":""Lfoot""}"
breaststroke_frame_74.jpg,152137,"{}",13,0,"{""name"":""point"",""cx"":236,""cy"":374}","{""joint"":undefined}"
breaststroke_frame_74.jpg,152137,"{}",13,1,"{""name"":""point"",""cx"":251,""cy"":375}","{""joint"":""Rhand""}"
breaststroke_frame_74.jpg,152137,"{}",13,2,"{""name"":""point"",""cx"":223,""cy"":404}","{""joint"":""Lelbow""}"
breaststroke_frame_74.jpg,152137,"{}",13,3,"{""name"":""point"",""cx"":259,""cy"":405}","{""joint"":""Relbow""}"
breaststroke_frame_74.jpg,152137,"{}",13,4,"{""name"":""point"",""cx"":238,""cy"":423}","{""joint"":""head""}"
breaststroke_frame_74.jpg,152137,"{}",13,5,"{""name"":""point"",""cx"":217,""cy"":439}","{""joint"":""Lshoulder""}"
breaststroke_frame_74.jpg,152137,"{}",13,6,"{""name"":""point"",""cx"":255,""cy"":440}","{""joint"":""Rshoulder""}"
breaststroke_frame_74.jpg,152137,"{}",13,7,"{""name"":""point"",""cx"":212,""cy"":501}","{""joint"":""Lhip""}"
breaststroke_frame_74.jpg,152137,"{}",13,8,"{""name"":""point"",""cx"":242,""cy"":505}","{""joint"":""Rhip""}"
breaststroke_frame_74.jpg,152137,"{}",13,9,"{""name"":""point"",""cx"":213,""cy"":552}","{""joint"":""Lknee""}"
breaststroke_frame_74.jpg,152137,"{}",13,10,"{""name"":""point"",""cx"":234,""cy"":554}","{""joint"":""Rknee""}"
breaststroke_frame_74.jpg,152137,"{}",13,11,"{""name"":""point"",""cx"":214,""cy"":626}","{""joint"":""Lfoot""}"
breaststroke_frame_74.jpg,152137,"{}",13,12,"{""name"":""point"",""cx"":222,""cy"":623}","{""joint"":""Rfoot""}"
breaststroke_frame_75.jpg,155363,"{}",13,0,"{""name"":""point"",""cx"":237,""cy"":367}","{""joint"":undefined}"
breaststroke_frame_75.jpg,155363,"{}",13,1,"{""name"":""point"",""cx"":255,""cy"":369}","{""joint"":""Rhand""}"
breaststroke_frame_75.jpg,155363,"{}",13,2,"{""name"":""point"",""cx"":222,""cy"":398}","{""joint"":""Lelbow""}"
breaststroke_frame_75.jpg,155363,"{}",13,3,"{""name"":""point"",""cx"":261,""cy"":398}","{""joint"":""Relbow""}"
breaststroke_frame_75.jpg,155363,"{}",13,4,"{""name"":""point"",""cx"":217,""cy"":429}","{""joint"":""Lshoulder""}"
breaststroke_frame_75.jpg,155363,"{}",13,5,"{""name"":""point"",""cx"":257,""cy"":433}","{""joint"":""Rshoulder""}"
breaststroke_frame_75.jpg,155363,"{}",13,6,"{""name"":""point"",""cx"":211,""cy"":498}","{""joint"":""Lhip""}"
breaststroke_frame_75.jpg,155363,"{}",13,7,"{""name"":""point"",""cx"":243,""cy"":502}","{""joint"":""Rhip""}"
breaststroke_frame_75.jpg,155363,"{}",13,8,"{""name"":""point"",""cx"":237,""cy"":551}","{""joint"":""Rknee""}"
breaststroke_frame_75.jpg,155363,"{}",13,9,"{""name"":""point"",""cx"":219,""cy"":611}","{""joint"":""Lfoot""}"
breaststroke_frame_75.jpg,155363,"{}",13,10,"{""name"":""point"",""cx"":223,""cy"":614}","{""joint"":""Rfoot""}"
breaststroke_frame_75.jpg,155363,"{}",13,11,"{""name"":""point"",""cx"":239,""cy"":414}","{""joint"":""head""}"
breaststroke_frame_75.jpg,155363,"{}",13,12,"{""name"":""point"",""cx"":213,""cy"":552}","{""joint"":""Lknee""}"
breaststroke_frame_76.jpg,152500,"{}",13,0,"{""name"":""point"",""cx"":232,""cy"":352}","{""joint"":undefined}"
breaststroke_frame_76.jpg,152500,"{}",13,1,"{""name"":""point"",""cx"":264,""cy"":351}","{""joint"":""Rhand""}"
breaststroke_frame_76.jpg,152500,"{}",13,2,"{""name"":""point"",""cx"":221,""cy"":389}","{""joint"":""Lelbow""}"
breaststroke_frame_76.jpg,152500,"{}",13,3,"{""name"":""point"",""cx"":264,""cy"":396}","{""joint"":""Relbow""}"
breaststroke_frame_76.jpg,152500,"{}",13,4,"{""name"":""point"",""cx"":216,""cy"":424}","{""joint"":""Lshoulder""}"
breaststroke_frame_76.jpg,152500,"{}",13,5,"{""name"":""point"",""cx"":259,""cy"":425}","{""joint"":""Rshoulder""}"
breaststroke_frame_76.jpg,152500,"{}",13,6,"{""name"":""point"",""cx"":212,""cy"":489}","{""joint"":""Lhip""}"
breaststroke_frame_76.jpg,152500,"{}",13,7,"{""name"":""point"",""cx"":243,""cy"":493}","{""joint"":""Rhip""}"
breaststroke_frame_76.jpg,152500,"{}",13,8,"{""name"":""point"",""cx"":209,""cy"":546}","{""joint"":""Lknee""}"
breaststroke_frame_76.jpg,152500,"{}",13,9,"{""name"":""point"",""cx"":239,""cy"":547}","{""joint"":""Rknee""}"
breaststroke_frame_76.jpg,152500,"{}",13,10,"{""name"":""point"",""cx"":214,""cy"":598}","{""joint"":""Lfoot""}"
breaststroke_frame_76.jpg,152500,"{}",13,11,"{""name"":""point"",""cx"":230,""cy"":596}","{""joint"":""Rfoot""}"
breaststroke_frame_76.jpg,152500,"{}",13,12,"{""name"":""point"",""cx"":240,""cy"":404}","{""joint"":""head""}"
breaststroke_frame_77.jpg,156227,"{}",13,0,"{""name"":""point"",""cx"":221,""cy"":343}","{""joint"":undefined}"
breaststroke_frame_77.jpg,156227,"{}",13,1,"{""name"":""point"",""cx"":280,""cy"":346}","{""joint"":""Rhand""}"
breaststroke_frame_77.jpg,156227,"{}",13,2,"{""name"":""point"",""cx"":216,""cy"":387}","{""joint"":""Lelbow""}"
breaststroke_frame_77.jpg,156227,"{}",13,3,"{""name"":""point"",""cx"":268,""cy"":390}","{""joint"":""Relbow""}"
breaststroke_frame_77.jpg,156227,"{}",13,4,"{""name"":""point"",""cx"":217,""cy"":417}","{""joint"":""Lshoulder""}"
breaststroke_frame_77.jpg,156227,"{}",13,5,"{""name"":""point"",""cx"":260,""cy"":420}","{""joint"":""Rshoulder""}"
breaststroke_frame_77.jpg,156227,"{}",13,6,"{""name"":""point"",""cx"":212,""cy"":481}","{""joint"":""Lhip""}"
breaststroke_frame_77.jpg,156227,"{}",13,7,"{""name"":""point"",""cx"":244,""cy"":488}","{""joint"":""Rhip""}"
breaststroke_frame_77.jpg,156227,"{}",13,8,"{""name"":""point"",""cx"":210,""cy"":531}","{""joint"":""Lknee""}"
breaststroke_frame_77.jpg,156227,"{}",13,9,"{""name"":""point"",""cx"":239,""cy"":535}","{""joint"":""Rknee""}"
breaststroke_frame_77.jpg,156227,"{}",13,10,"{""name"":""point"",""cx"":215,""cy"":589}","{""joint"":""Lfoot""}"
breaststroke_frame_77.jpg,156227,"{}",13,11,"{""name"":""point"",""cx"":231,""cy"":587}","{""joint"":""Rfoot""}"
breaststroke_frame_77.jpg,156227,"{}",13,12,"{""name"":""point"",""cx"":241,""cy"":398}","{""joint"":""head""}"
breaststroke_frame_78.jpg,153786,"{}",13,0,"{""name"":""point"",""cx"":208,""cy"":339}","{""joint"":undefined}"
breaststroke_frame_78.jpg,153786,"{}",13,1,"{""name"":""point"",""cx"":297,""cy"":344}","{""joint"":""Rhand""}"
breaststroke_frame_78.jpg,153786,"{}",13,2,"{""name"":""point"",""cx"":211,""cy"":380}","{""joint"":""Lelbow""}"
breaststroke_frame_78.jpg,153786,"{}",13,3,"{""name"":""point"",""cx"":218,""cy"":408}","{""joint"":""Lshoulder""}"
breaststroke_frame_78.jpg,153786,"{}",13,4,"{""name"":""point"",""cx"":263,""cy"":413}","{""joint"":""Rshoulder""}"
breaststroke_frame_78.jpg,153786,"{}",13,5,"{""name"":""point"",""cx"":214,""cy"":474}","{""joint"":""Lhip""}"
breaststroke_frame_78.jpg,153786,"{}",13,6,"{""name"":""point"",""cx"":245,""cy"":481}","{""joint"":""Rhip""}"
breaststroke_frame_78.jpg,153786,"{}",13,7,"{""name"":""point"",""cx"":212,""cy"":519}","{""joint"":""Lknee""}"
breaststroke_frame_78.jpg,153786,"{}",13,8,"{""name"":""point"",""cx"":240,""cy"":522}","{""joint"":""Rknee""}"
breaststroke_frame_78.jpg,153786,"{}",13,9,"{""name"":""point"",""cx"":212,""cy"":587}","{""joint"":""Lfoot""}"
breaststroke_frame_78.jpg,153786,"{}",13,10,"{""name"":""point"",""cx"":231,""cy"":590}","{""joint"":""Rfoot""}"
breaststroke_frame_78.jpg,153786,"{}",13,11,"{""name"":""point"",""cx"":241,""cy"":391}","{""joint"":""head""}"
breaststroke_frame_78.jpg,153786,"{}",13,12,"{""name"":""point"",""cx"":276,""cy"":385}","{""joint"":""Relbow""}"
breaststroke_frame_79.jpg,162154,"{}",13,0,"{""name"":""point"",""cx"":195,""cy"":342}","{""joint"":undefined}"
breaststroke_frame_79.jpg,162154,"{}",13,1,"{""name"":""point"",""cx"":305,""cy"":352}","{""joint"":""Rhand""}"
breaststroke_frame_79.jpg,162154,"{}",13,2,"{""name"":""point"",""cx"":206,""cy"":377}","{""joint"":""Lelbow""}"
breaststroke_frame_79.jpg,162154,"{}",13,3,"{""name"":""point"",""cx"":216,""cy"":405}","{""joint"":""Lshoulder""}"
breaststroke_frame_79.jpg,162154,"{}",13,4,"{""name"":""point"",""cx"":263,""cy"":408}","{""joint"":""Rshoulder""}"
breaststroke_frame_79.jpg,162154,"{}",13,5,"{""name"":""point"",""cx"":214,""cy"":468}","{""joint"":""Lhip""}"
breaststroke_frame_79.jpg,162154,"{}",13,6,"{""name"":""point"",""cx"":245,""cy"":474}","{""joint"":""Rhip""}"
breaststroke_frame_79.jpg,162154,"{}",13,7,"{""name"":""point"",""cx"":211,""cy"":516}","{""joint"":""Lknee""}"
breaststroke_frame_79.jpg,162154,"{}",13,8,"{""name"":""point"",""cx"":241,""cy"":519}","{""joint"":""Rknee""}"
breaststroke_frame_79.jpg,162154,"{}",13,9,"{""name"":""point"",""cx"":212,""cy"":587}","{""joint"":""Lfoot""}"
breaststroke_frame_79.jpg,162154,"{}",13,10,"{""name"":""point"",""cx"":232,""cy"":593}","{""joint"":""Rfoot""}"
breaststroke_frame_79.jpg,162154,"{}",13,11,"{""name"":""point"",""cx"":241,""cy"":384}","{""joint"":""head""}"
breaststroke_frame_79.jpg,162154,"{}",13,12,"{""name"":""point"",""cx"":281,""cy"":383}","{""joint"":""Relbow""}"
breaststroke_frame_80.jpg,152690,"{}",13,0,"{""name"":""point"",""cx"":176,""cy"":335}","{""joint"":undefined}"
breaststroke_frame_80.jpg,152690,"{}",13,1,"{""name"":""point"",""cx"":328,""cy"":349}","{""joint"":""Rhand""}"
breaststroke_frame_80.jpg,152690,"{}",13,2,"{""name"":""point"",""cx"":198,""cy"":368}","{""joint"":""Lelbow""}"
breaststroke_frame_80.jpg,152690,"{}",13,3,"{""name"":""point"",""cx"":216,""cy"":405}","{""joint"":""Lshoulder""}"
breaststroke_frame_80.jpg,152690,"{}",13,4,"{""name"":""point"",""cx"":263,""cy"":408}","{""joint"":""Rshoulder""}"
breaststroke_frame_80.jpg,152690,"{}",13,5,"{""name"":""point"",""cx"":215,""cy"":461}","{""joint"":""Lhip""}"
breaststroke_frame_80.jpg,152690,"{}",13,6,"{""name"":""point"",""cx"":244,""cy"":466}","{""joint"":""Rhip""}"
breaststroke_frame_80.jpg,152690,"{}",13,7,"{""name"":""point"",""cx"":211,""cy"":505}","{""joint"":""Lknee""}"
breaststroke_frame_80.jpg,152690,"{}",13,8,"{""name"":""point"",""cx"":241,""cy"":512}","{""joint"":""Rknee""}"
breaststroke_frame_80.jpg,152690,"{}",13,9,"{""name"":""point"",""cx"":210,""cy"":584}","{""joint"":""Lfoot""}"
breaststroke_frame_80.jpg,152690,"{}",13,10,"{""name"":""point"",""cx"":232,""cy"":593}","{""joint"":""Rfoot""}"
breaststroke_frame_80.jpg,152690,"{}",13,11,"{""name"":""point"",""cx"":241,""cy"":377}","{""joint"":""head""}"
